id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
38126,SWVR,closed,Canarinho Airport,-11.906131,-55.456099,1460,SA,BR,BR-MT,Sinop,no,,,,,,,"SWVR, MT0418, Estância Rosália"
38127,SWVS,small_airport,Baia do Padre Airport,-15.861972,-60.04039,675,SA,BR,BR-MT,Vila Bela da Santíssima Trindade,no,,,SWVS,MT0419,,,Fazenda Sto Antônio do Guaporé
41096,SWVU,small_airport,Fazenda Ramalhete Airport,-21.734006,-54.577275,1109,SA,BR,BR-MS,Rio Brilhante,no,,,SWVU,MS0398,,,
38128,SWVV,small_airport,Fazenda Bela Vista Airport,-15.755134,-60.095739,728,SA,BR,BR-MT,Vila Bela da Santíssima Trindade,no,,,SWVV,MT0420,,,Fazenda Esperança
316511,SWVW,small_airport,Furnaspark Resort Airport,-20.53527,-45.603935,2589,SA,BR,BR-MG,Formiga,no,,,SWVW,MG0205,http://www.furnaspark.com.br/airport-facility/,,
316509,SWVX,small_airport,Fazenda Guariba Airstrip,-10.2415,-60.1409,531,SA,BR,BR-MT,Aripuanã,no,,,SWVX,MT0421,,,
42734,SWVY,small_airport,Fazenda Carvalho Airport,-17.568061,-56.482236,361,SA,BR,BR-MS,Corumbá,no,,,SNQO,MS0225,,,SWVY
38129,SWVZ,small_airport,EMAL - Empresa de Mineração Aripuanã Ltda Airport,-14.75,-56.352779,2362,SA,BR,BR-MT,Nobres,no,,,SWVZ,MT0422,,,
592,SWWA,small_airport,Porangatu Airport,-13.4048,-49.158298,1201,SA,BR,BR-GO,Porangatu,no,,,SWWA,GO0012,,,
331936,SWWC,heliport,Cataratas Poços Helipad,2.766853,-60.716017,279,SA,BR,BR-RR,Boa Vista,no,,,SWWC,RR0115,,,
331931,SWWE,small_airport,M. Baumann Airfield,-26.03618,-49.500291,3123,SA,BR,BR-PR,Piên,no,,,SWWE,PR0099,,,
38132,SWWF,small_airport,Hotel Baiazinha Airport,-16.569721,-57.83139,446,SA,BR,BR-MT,Cáceres,no,,,SDF8,MT0745,,,SWWF
46475,SWWG,small_airport,Fazenda Canamari Airport,-18.549552,-50.381241,1699,SA,BR,BR-GO,Quirinópolis,no,,,SJJW,GO0079,,,SWWG
316506,SWWH,small_airport,Fazenda Marca Salto Airstrip,-21.9827,-53.904,1161,SA,BR,BR-MS,Angélica,no,,,SWWH,MS0400,,,
38133,SWWI,small_airport,Fazenda Fortaleza Airport,-15.678333,-53.5825,2047,SA,BR,BR-MT,General Carneiro,no,,,SWWI,MT0423,,,
38135,SWWM,small_airport,Mantena Airport,-18.77184,-40.948173,663,SA,BR,BR-MG,Mantena,no,,,SWWM,MG0207,,,Fazenda Pupila
38136,SWWN,small_airport,Fazenda Santa Amália Airport,-10.307853,-56.579088,1043,SA,BR,BR-MT,Alta Floresta,no,,,SDVX,MT0069,,,SWWN
323573,SWWS,heliport,Sorocaba Business Park Heliport,-23.445563,-47.389604,2021,SA,BR,BR-SP,Sorocaba,no,,,SWWS,MA0053,,,
38140,SWWT,small_airport,Sílvio Gonçalves de Mello Airport,-18.705641,-45.335393,1936,SA,BR,BR-MG,Morada Nova de Minas,no,,,SWWT,MG0208,,,
595,SWWU,small_airport,Uruaçu Airport,-14.544723,-49.09111,1706,SA,BR,BR-GO,Uruaçu,no,,,SWWU,GO0013,,,
38141,SWWV,small_airport,Posto de Proteção Ambiental Santa Maria Airport,-16.706075,-56.030357,479,SA,BR,BR-MT,Barão de Melgaço,no,,,SWWV,MT0425,,,
38142,SWWW,small_airport,Posto de Proteção Ambiental São Luiz Airport,-16.6891,-56.176856,459,SA,BR,BR-MT,Barão de Melgaço,no,,,SWWW,MT0426,,,
38143,SWWX,small_airport,Posto de Proteção Ambiental São Joaquim Airport,-16.746794,-56.371007,430,SA,BR,BR-MT,Barão de Melgaço,no,,,SWWX,MT0427,,,
38144,SWWY,small_airport,Posto de Proteção Ambiental Espírito Santo Airport,-16.588403,-56.280842,456,SA,BR,BR-MT,Barão de Melgaço,no,,,SWWY,MT0428,,,
38145,SWWZ,small_airport,Darinha Airport,-4.109722,-38.242778,62,SA,BR,BR-CE,Cascavel,no,,,SJND,CE0020,,,SWWZ
38146,SWXA,small_airport,Fazenda Canadazinho Airport,-15.044121,-51.404677,889,SA,BR,BR-GO,Jussara,no,,,SWXA,GO0149,,,
316503,SWXB,small_airport,Fazenda Jangada Airstrip,-15.297449,-55.175718,2339,SA,BR,BR-MT,Campo Verde,no,,,SWXB,MT0429,,,
596,SWXC,small_airport,Fazenda Tropical Airport,-12.885577,-61.298504,994,SA,BR,BR-RO,Cerejeiras,no,,,SWXC,RO0038,,,
316501,SWXE,small_airport,PCH Paranatinga II Airport,-13.877607,-53.238895,1230,SA,BR,BR-MT,Campinápolis,no,,,SWXE,MT0430,,,
38150,SWXH,small_airport,Fazenda São Sebastião Airport,-13.064413,-46.258833,2999,SA,BR,BR-BA,São Desidério,no,,,SSTL,BA0257,,,SWXH
38152,SWXJ,small_airport,Chácara São José Airport,-15.595769,-56.003992,545,SA,BR,BR-MT,Cuiabá,no,,,SWXJ,MT0431,,,
31882,SWXM,small_airport,Orlando Villas Boas Regional Airport,-10.170368,-54.953964,886,SA,BR,BR-MT,Matupá,no,SWXM,MBK,SWXM,MT0014,,https://en.wikipedia.org/wiki/Matup%C3%A1_Airport,Matupá Airport
335078,SWXN,small_airport,Fazenda Bom Jardim Airport,-17.247325,-51.270546,2933,SA,BR,BR-GO,Montividiu,no,,,SWXN,GO0199,,,
41097,SWXO,small_airport,Fazenda Porto Seguro Airport,-7.138207,-52.728145,801,SA,BR,BR-PA,São Félix do Xingu,no,,,SWXO,PA0151,,,
42243,SWXP,small_airport,Fazenda Santa Luzia Airport,-13.732873,-58.888168,1955,SA,BR,BR-MT,Sapezal,no,,,SNBW,MT0568,,,SWXP
38155,SWXS,small_airport,Fazenda São João do Ibiporã Airport,-15.784687,-59.636653,951,SA,BR,BR-MT,Pontes e Lacerda,no,,,SSPU,MT0308,,,SWXS
38156,SWXT,small_airport,Fazenda Medalha Milagrosa Airport,-16.105056,-60.067974,856,SA,BR,BR-MT,Vila Bela da Santíssima Trindade,no,,,SN9D,MT1050,,,SWXT
598,SWXU,small_airport,Xapuri Airport,-10.663718,-68.485873,492,SA,BR,BR-AC,Xapuri,no,,,SD7H,AC0005,,https://pt.wikipedia.org/wiki/Aeroporto_de_Xapuri,SWXU
32042,SWXV,small_airport,Xavantina Airport,-14.697778,-52.347246,1037,SA,BR,BR-MT,Nova Xavantina,no,SWXV,NOK,SWXV,MT0013,,https://pt.wikipedia.org/wiki/Aeroporto_de_Nova_Xavantina,SWXN
38157,SWXW,small_airport,Fazenda São João do Guaporé Airport,-15.973614,-59.889221,722,SA,BR,BR-MT,Pontes E Lacerda,no,,,SDDC,MT0033,,,SWXW
310852,SWXX,small_airport,Fazenda Canadá Airport,-18.8619,-48.423,2799,SA,BR,BR-MG,Uberlândia,no,,,SWXX,MG0209,,,
38158,SWXY,small_airport,Fazenda Vô Zeca Airport,-10.355752,-50.676797,732,SA,BR,BR-MT,Santa Terezinha,no,,,SNZS,MT0665,,,"Fazenda Transoeste, SWXY"
38159,SWXZ,small_airport,Fazenda Taquarussu Airport,-13.31002,-60.293255,912,SA,BR,BR-MT,Comodoro,no,,,SWXZ,MT0433,,,
599,SWYB,heliport,Chácara Messias Heliport,-23.278754,-46.253759,2270,SA,BR,BR-SP,Santa Isabel,no,,,SJ26,SP1440,,,SWYB
38161,SWYC,small_airport,Jair Feliciano de Deus Airport,-15.693403,-58.107917,849,SA,BR,BR-MT,Mirassol d`Oeste,no,,,SIUY,MT0139,,,SWYC
341723,SWYE,small_airport,Fazenda São Lourenço Airstrip,-29.555833,-55.784444,449,SA,BR,BR-RS,Alegrete,no,,,SWYE,RS0172,,,
38165,SWYH,small_airport,Fazenda Aliança Airport,-15.291592,-58.314893,984,SA,BR,BR-MT,Araputanga,no,,,SWYH,MT0436,,,
600,SWYK,small_airport,Fazenda Ilha Camargo Airport,-17.062599,-56.583698,358,SA,BR,BR-MT,Poconé,no,,,SWYK,MT0437,,,
601,SWYM,small_airport,Fazenda Anhanguera Airport,-14.6425,-59.4491,951,SA,BR,BR-MT,Conquista d'Oeste,no,,,SWYM,MT0438,,,Pontes e Lacerda
602,SWYN,small_airport,Apuí Airport,-7.172773,-59.8396,197,SA,BR,BR-AM,Apuí,no,,IUP,SWYN,AM0023,,https://en.wikipedia.org/wiki/Apu%C3%AD_Airport,
38169,SWYO,small_airport,Usina Branco Peres Airport,-21.48292,-51.025562,1335,SA,BR,BR-SP,Adamantina,no,,,SWYO,SP0284,,,
38170,SWYP,small_airport,Fazenda Ribeiro do Céu Airport,-13.955319,-55.778993,1683,SA,BR,BR-MT,Nova Mutum,no,,,SWRX,MT0392,,,SWYP
38171,SWYR,small_airport,Fazenda Nossa Senhora do Pillar Airport,-15.348282,-58.794586,1040,SA,BR,BR-MT,Jauru,no,,,SWYR,MT0439,,,
334003,SWYS,small_airport,Usina Cerradão Airport,-19.929763,-49.122725,1706,SA,BR,BR-MG,Frutal,no,,,SWYS,MG0302,,,
38173,SWYU,small_airport,Fazenda Entre Rios Airport,-14.439712,-50.86458,833,SA,BR,BR-GO,Aruanã,no,,,SJD7,GO0335,,,SWYU
604,SWYV,small_airport,Clube Aerodesportivo de Ibirá Airport,-21.09149,-49.224249,1578,SA,BR,BR-SP,Ibirá,no,,,SWYV,SP0285,,,Clube de Marte Ibirá de Pará-Quedismo
38174,SWYW,small_airport,Fazenda Adriana Airport,-16.834061,-53.83648,2451,SA,BR,BR-MT,Alto Garças,no,,,SWYW,MT0440,,,
38175,SWYY,small_airport,Fazenda Nova Viena Airport,-14.88443,-52.278779,974,SA,BR,BR-MT,Nova Xavantina,no,,,SWYY,MT0442,,,
38176,SWYZ,heliport,Residência Oficial Heliport,-20.327198,-40.269191,59,SA,BR,BR-ES,Vila Velha,no,,,SJIE,ES0020,,,SWYZ
38177,SWZA,small_airport,Agrosan Airport,-11.397556,-58.121521,1040,SA,BR,BR-MT,Juara,no,,,SWZA,MT0443,,,
38178,SWZB,small_airport,Fazenda Arara Azul Airport,-17.005472,-56.459641,384,SA,BR,BR-MT,Barão de Melgaço,no,,,SJHZ,MT0181,,,SWZB
38179,SWZC,small_airport,Fazenda Corixo Airport,-16.245331,-58.894444,492,SA,BR,BR-MT,Porto Esperidião,no,,,SWZC,MT0444,,,
38180,SWZD,small_airport,Fazenda Denusa Destilaria Nova União Airport,-17.255833,-50.142674,1611,SA,BR,BR-GO,Jandaia,no,,,SWZD,GO0151,,,
38181,SWZE,small_airport,Fazenda Tamboril Airport,-15.059733,-59.379215,1099,SA,BR,BR-MT,Pontes E Lacerda,no,,,SWZE,MT0445,,,
38183,SWZG,small_airport,Fazenda Lagoa Encantada Airport,-16.021695,-58.894873,800,SA,BR,BR-MT,Porto Esperidião,no,,,SWZG,MT0446,,,
316500,SWZI,heliport,Multitoc Heliport,-22.431765,-45.434191,2806,SA,BR,BR-MG,Itajubá,no,,,SWZI,MG0290,,,
38186,SWZK,closed,CON-CN-Cidade Nova Heliport,-22.911457,-43.203259,128,SA,BR,BR-RJ,Rio de Janeiro,no,,,,,,,"SWZK, RJ0173"
38187,SWZL,small_airport,Fazenda Americana Airport,-18.147591,-41.715044,1106,SA,BR,BR-MG,Itambacuri,no,,ITI,SWEU,MG0197,,,SWZL
38188,SWZN,small_airport,Fazenda Francês Airport,-17.314771,-50.424987,2210,SA,BR,BR-GO,Acreúna,no,,,SSSF,GO0201,,,SWZN
38189,SWZO,small_airport,Fazenda Lagoa Funda Airport,-15.340785,-55.140771,2329,SA,BR,BR-MT,Campo Verde,no,,,SWZO,MT0448,,,
38190,SWZP,small_airport,Fazenda Vale Rico Airport,-16.385464,-54.204144,1050,SA,BR,BR-MT,São José do Povo,no,,,SWZP,MT0449,,,Guiratinga
38191,SWZQ,small_airport,Fazenda Jussara Airport,-15.845633,-51.072487,1063,SA,BR,BR-GO,Jussara,no,,,SWZQ,GO0153,,,
38193,SWZS,small_airport,Fazenda Nova Larga Airport,-16.670163,-57.675261,371,SA,BR,BR-MT,Cáceres,no,,,SWZS,MT0450,,,
42733,SWZT,small_airport,Fazenda do Brejo Airport,-19.254999,-44.473331,2451,SA,BR,BR-MG,Paraopeba,no,,,SWZT,MG0210,,,Ageo Agropecuária Ltda
38197,SWZY,small_airport,Fazenda Sete Estrelas Airport,-11.576917,-58.234363,984,SA,BR,BR-MT,Brasnorte,no,,,SWZY,MT0451,,,
38198,SWZZ,heliport,Graer Heliport,-26.263237,-48.858604,39,SA,BR,BR-SC,Joinville,no,,,SWZZ,SC0101,,,
346990,SYAG,small_airport,Anna Regina Airport,7.256583,-58.545671,53,SA,GY,GY-PM,Anna Regina,no,SYAG,,SYAG,,,,
30624,SYAH,small_airport,Aishalton Airport,2.47403,-59.320786,587,SA,GY,GY-UT,Aishalton,no,SYAH,AHL,SYAH,,,https://en.wikipedia.org/wiki/Aishalton_Airport,
347001,SYAL,small_airport,Albion Airport,6.24662,-57.379596,10,SA,GY,GY-EB,Albion,no,SYAL,,SYAL,,,,
32002,SYAN,small_airport,Annai Airport,3.95944,-59.124199,301,SA,GY,GY-UT,Annai,no,SYAN,NAI,SYAN,,,https://en.wikipedia.org/wiki/Annai_Airport,
32410,SYAP,small_airport,Apoteri Airport,4.015973,-58.602934,301,SA,GY,GY-UT,Apoteri,no,SYAP,,SYAP,,,,
32411,SYAW,small_airport,Awaruwaunau Airport,2.647442,-59.194686,797,SA,GY,GY-UT,Awaruwaunau,no,SYAW,,SYAW,,,https://en.wikipedia.org/wiki/Awaruwaunau_Airport,
346991,SYBG,small_airport,Baganara Airport.,6.34056,-58.591526,14,SA,GY,GY-CU,Banagara Island,no,SYBG,,SYBG,,,,
605534,SYBL,small_airport,Blairmont Airport,6.254107,-57.542989,3,SA,GY,GY-ES,Blairmont,no,SYBL,,SYBL,,,,
41511,SYBR,small_airport,Baramita Airport,7.371096,-60.48926,328,SA,GY,GY-BA,Baramita,no,SYBR,BMJ,SYBR,,,https://en.wikipedia.org/wiki/Baramita_Airport,
41512,SYBT,small_airport,Bartica A Airport,6.358864,-58.655207,3,SA,GY,GY-CU,Bartica,no,SYBT,GFO,SYBT,,,https://en.wikipedia.org/wiki/Bartica_Airport,
6356,SYCJ,large_airport,Cheddi Jagan International Airport,6.49855,-58.254101,95,SA,GY,GY-DE,Georgetown,yes,SYCJ,GEO,SYCJ,,http://www.cjairport-gy.com/,https://en.wikipedia.org/wiki/Cheddi_Jagan_International_Airport,"SYGT, Atkinson AFB. Timehri Intl"
334126,SYCP,small_airport,Cipo Airstrip,4.81955,-60.025623,1924,SA,GY,GY-PT,,no,,,SYCP,,,,
313735,SYDW,small_airport,Dadanawa Airport,2.82555,-59.5242,372,SA,GY,GY-UT,Dadanawa,no,,,SYDW,,,,
32414,SYEB,small_airport,Ebini Airport,5.56855,-57.77521,147,SA,GY,GY-UD,Ebini,no,,,SYEB,,,,
526480,SYEK,small_airport,Ekereku Bottom Airport,6.400333,-60.854,2201,SA,GY,GY-PM,,no,,,SYEK,,,,
41513,SYGO,medium_airport,Eugene F. Correia International Airport,6.805881,-58.107657,10,SA,GY,GY-DE,Ogle,yes,SYEC,OGL,SYEC,,,https://en.wikipedia.org/wiki/Ogle_Airport,SYGO
31674,SYIB,small_airport,Imbaimadai Airport,5.70811,-60.294201,1646,SA,GY,GY-CU,Imbaimadai,no,SYIB,IMB,SYIB,,,https://en.wikipedia.org/wiki/Imbaimadai_Airport,
43226,SYKA,medium_airport,Kaieteur Airport,5.177349,-59.48898,1520,SA,GY,GY-PT,Kaieteur Falls,yes,SYKA,KAI,SYKA,,,https://en.wikipedia.org/wiki/Kaieteur_Airport,
605539,SYKE,small_airport,Kwebana Airport,7.555833,-59.141667,30,SA,GY,GY-BA,,no,SYKE,,SYKE,,,,
346992,SYKI,small_airport,Kaow Island Airport,6.433119,-58.6225,13,SA,GY,GY-CU,Kaow Island,no,,,SYKI,,,,Caou Island
32416,SYKK,small_airport,Kurukabaru Airport,4.715324,-59.91045,3199,SA,GY,GY-PT,Kurukabaru,no,SYKK,,SYKK,,,https://en.wikipedia.org/wiki/Kurukabaru_Airport,Kurukubaru
31717,SYKM,small_airport,Kamarang Airport,5.86534,-60.614201,1601,SA,GY,GY-CU,Kamarang,no,SYKM,KAR,SYKM,,,https://en.wikipedia.org/wiki/Kamarang_Airport,
525287,SYKN,small_airport,Kaikan Airport,6.173673,-61.145637,801,SA,GY,GY-PM,,no,,,SYKN,,,,
31772,SYKR,small_airport,Karanambo Airport,3.752572,-59.30902,300,SA,GY,GY-UT,Karanambo,no,SYKR,KRM,SYKR,,,https://en.wikipedia.org/wiki/Karanambo_Airport,
